program,routeOrSite,stationOrPoint,latitude,longitude,region,basin,percWetlandAndOpenwater250m,percWetland2500m,percUrban2500m,percAg2500m
glmmp,ON594,E,44.08311999999999,-77.33452,southern,ontario,97.10743801652892,44.74945730824892,4.599312590448625,18.60075976845152
glmmp,ON594,F,44.08296999999995,-77.33847,southern,ontario,100.00000000000001,48.405797101449274,4.483695652173913,19.877717391304348
glmmp,ON594,G,44.08294000000005,-77.3421,southern,ontario,100,50.63073653750508,4.756522132296423,21.612334403400098
glmmp,ON594,H,44.08519000000002,-77.3425,southern,ontario,100,53.03510041613895,4.726795730052469,20.069658042337615
glmmp,ON595,A,44.13189999999998,-77.37326,southern,ontario,66.25000000000001,42.50633140376266,5.377170767004341,9.07651953690304
glmmp,ON595,B,44.133990000000026,-77.370829,southern,ontario,100,40.384354510513226,5.584444946868642,8.451277413520234
glmmp,ON595,C,44.13513000000001,-77.37371000000002,southern,ontario,93.52226720647772,35.2765726681128,6.42172812725958,9.11062906724512
glmmp,ON595,D,44.13716,-77.37536,southern,ontario,100,29.34983960601816,8.598021054533953,9.655265892558624
glmmp,ON595,E,44.13956999999997,-77.37652,southern,ontario,94.71544715447155,23.387716364622406,12.740091291182717,9.47259004835721
glmmp,ON596,A,44.1617,-77.11634,southern,ontario,56.68016194331983,13.664091093940625,5.535222086665763,36.46920609100357
glmmp,ON597,A,44.057750000000034,-77.58295,southern,ontario,90,20.208097715448996,11.020131192038,28.283193847545807
glmmp,ON597,B,44.05876899999997,-77.586863,southern,ontario,86.77685950413223,22.555846974767118,11.042778330469384,28.737451388260826
glmmp,ON597,C,44.05706999999999,-77.58819,southern,ontario,91.49797570850203,24.631655066437673,10.783693392389043,29.413359848142456
glmmp,ON597,D,44.05516000000006,-77.59049,southern,ontario,74.79338842975206,26.77158232713788,10.663410663410664,29.52109618776285
glmmp,ON598,A,43.584789999999984,-79.545297,southern,ontario,1.2244897959183674,0.7999276901523026,58.661363944502185,2.8833551769331587
glmmp,ON599,A,43.619460000000025,-79.34256,southern,ontario,100,0.0768326855283377,2.4450872276959235,0.881316098707403
glmmp,ON599,B,43.62221999999996,-79.3348,southern,ontario,100,0.07687785465563245,3.3781033781033782,1.6822683489350156
glmmp,ON599,C,43.627310000000065,-79.330816,southern,ontario,100,0.11322976584084425,6.300104171384574,4.026450473300422
glmmp,ON599,D,43.63480555999996,-79.32594444,southern,ontario,100,0.12207803951711353,13.121128543654203,6.515350183117059
glmmp,ON599,E,43.63029999999999,-79.32558,southern,ontario,100,0.12210564399421128,6.833393632416788,5.345513748191028
glmmp,ON599,H,43.63159999999994,-79.3267,southern,ontario,100,0.12198978900284643,8.778746667871506,5.860028012470067
glmmp,ON599,I,43.62949999999994,-79.3294,southern,ontario,100,0.12203389830508474,7.67005649717514,5.161581920903954
glmmp,ON599,J,43.63090000000003,-79.3237,southern,ontario,100,0.12203941421081178,6.427409148436087,5.487253661182426
glmmp,ON600,A,42.79663888999998,-80.20869444,southern,erie,57.25806451612903,4.390442206061701,25.40765165544966,39.925019196892364
glmmp,ON602,A,44.16416666999998,-77.34305556,southern,ontario,39.25619834710743,13.359261939218523,26.35672937771346,8.818740955137482
glmmp,ON602,B,44.16527777999998,-77.34527778,southern,ontario,32.244897959183675,12.576257399792128,30.023950472231007,8.902345338695827
glmmp,ON602,C,44.16555556000002,-77.34833333,southern,ontario,49.596774193548384,10.921825576140986,33.578852236782645,8.33258020786263
glmmp,ON602,D,44.164999999999985,-77.35166667,southern,ontario,43.96551724137931,10.110884815569134,36.78660330391491,6.2004978501923516
glmmp,ON603,A,44.842499999999966,-79.67805556,northern,huron,47.177419354838705,9.614168247944338,1.7303695671817114,4.8341917412126145
glmmp,ON604,A,43.89888889000003,-78.58194444000002,southern,ontario,32.793522267206484,3.9723427331887198,18.66413593637021,29.690889370932755
glmmp,ON606,A,44.43638889000001,-76.52638889000002,southern,ontario,40.94827586206897,18.548861630380664,2.2450549947947316,27.108133798035578
glmmp,ON606,B,44.40777778000004,-76.53861111,southern,ontario,63.223140495867774,16.64631664631665,3.5906480350924794,45.95034595034595
glmmp,ON606,C,44.38166667000005,-76.58277778,southern,stLawrence,73.55371900826447,16.40738060781476,3.9797395079594797,58.167510853835026
glmmp,ON606,D,44.39583332999998,-76.59694444,southern,ontario,20.16129032258064,17.088378818001086,9.154165913609253,53.42942345924454
glmmp,ON606,E,44.40638888999998,-76.6275,southern,ontario,68.42105263157893,16.61393835306879,6.648287083069691,57.714905540992504
glmmp,ON606,F,44.412499999999994,-76.695,southern,ontario,56.01659751037344,13.728062239913152,4.202098787769133,69.38212411796634
glmmp,ON607,A,43.79780555999992,-79.12925,southern,ontario,62.240663900414944,7.638040971374306,51.906118572785246,7.47976303531859
glmmp,ON607,B,43.795499999999976,-79.12880556,southern,ontario,49.392712550607285,7.158674922040945,50.00677904822163,6.679622181045783
glmmp,ON607,C,43.79541667000006,-79.12563889,southern,ontario,59.51417004048582,6.403940886699507,46.93812988656392,6.381344059294075
glmmp,ON607,D,43.79544443999998,-79.12704444000002,southern,ontario,62.083333333333336,6.735727856690491,48.36695919659821,6.4733556500497595
glmmp,ON607,E,43.79641666999991,-79.12280556,southern,ontario,77.8225806451613,6.138211382113822,44.81029810298104,6.675700090334237
glmmp,ON609,A,44.27404200000005,-77.344392,southern,ontario,74.56896551724138,29.402173913043477,4.6648550724637685,43.89039855072464
glmmp,ON609,B,44.273989000000036,-77.344413,southern,ontario,74.56896551724138,29.401647506110255,4.670951389517516,43.894269937539605
glmmp,ON609,C,44.27203259999996,-77.348607,southern,ontario,80.89430894308943,31.04352148958286,4.591675328783838,43.25936638495955
glmmp,ON609,D,44.271222220000006,-77.35163889,southern,ontario,42.67782426778243,32.85074424286296,4.338777541510202,42.211464507080485
glmmp,ON609,E,44.271916669999925,-77.34672222000002,southern,ontario,97.58064516129032,30.210497786611256,4.602945162164604,43.79799439877134
glmmp,ON611,A,44.28402300000003,-76.508186,southern,ontario,58.2995951417004,22.02593412551394,17.738218949080554,40.17982198527086
glmmp,ON613,A,42.00361111000002,-82.96944444,southern,erie,63.26530612244899,0.9579755987347491,5.978309986443742,45.9918662449164
glmmp,ON614,A,43.90527777999997,-79.8375,southern,ontario,43.49593495934959,10.016717119233725,3.5196313197487914,57.963222337685806
glmmp,ON614,B,43.90222222000007,-79.83944444,southern,ontario,23.553719008264466,10.234261939218525,3.2787626628075253,58.095151953690305
glmmp,ON614,C,43.90472222000003,-79.84055556,southern,ontario,26.446280991735538,10.039343372676708,3.522814633925745,56.79916791027901
glmmp,ON615,A,44.483944440000016,-76.34002778,southern,stLawrence,27.822580645161292,11.107094441934027,1.0935381834613649,11.003163126976954
glmmp,ON616,A,44.006496,-79.680285,southern,huron,11.33603238866397,2.421504404788796,12.536706573300204,78.3510277840524
glmmp,ON616,B,44.01205599999994,-79.685532,southern,huron,0,2.578135600886517,11.714686326835228,77.36668325116469
glmmp,ON619,C,43.60839999999997,-80.2069,southern,erie,46.37096774193549,16.777371108399983,3.524467940897384,70.41254349103069
glmmp,ON621,A,43.69430556000001,-79.35763889,southern,ontario,7.0539419087136945,0.8188563155989866,77.80944625407166,9.373868982989505
glmmp,ON621,B,43.693777779999955,-79.35738889,southern,ontario,6.896551724137931,0.7422829727527837,78.02118222141759,9.278537159409796
glmmp,ON621,C,43.69469444000009,-79.35680556,southern,ontario,6.995884773662553,0.8773119884230997,77.6782887893999,9.713743047076381
glmmp,ON622,A,42.260305559999985,-81.88008333,southern,erie,100,25.21805938446242,0,0.20789081212997693
glmmp,ON622,B,42.26244443999998,-81.87916667,southern,erie,99.99999999999999,27.84106319500949,0,0.23958050809149262
glmmp,ON622,C,42.264527779999966,-81.87827778,southern,erie,99.99999999999999,30.419058812892725,0,0.2576737037204466
glmmp,ON622,D,42.26722222000002,-81.87722222,southern,erie,100,33.66354548333107,0.027140724657348358,0.30307142534038994
glmmp,ON622,E,42.26875000000002,-81.876138889999993,southern,erie,100,35.98082228956534,0.0949839431905559,0.3754127278483876
glmmp,ON622,F,42.27088888999998,-81.87511111,southern,erie,100,38.642840986202216,0.17643067179371183,0.3573852069667496
